"Date","Open","High","Low","Close","Volume"
"Wed May 10 2023 11:15:00 GMT+0530 (India Standard Time)","18299.00","18306.95","18292.05","18296.20","58700.00"
"Wed May 10 2023 11:25:00 GMT+0530 (India Standard Time)","18297.50","18314.30","18296.20","18311.45","70900.00"
"Wed May 10 2023 11:35:00 GMT+0530 (India Standard Time)","18311.45","18325.80","18311.45","18318.30","140750.00"
"Wed May 10 2023 11:45:00 GMT+0530 (India Standard Time)","18318.00","18333.95","18317.25","18324.00","131700.00"
"Wed May 10 2023 11:55:00 GMT+0530 (India Standard Time)","18324.00","18324.50","18305.00","18315.75","59850.00"
"Wed May 10 2023 12:05:00 GMT+0530 (India Standard Time)","18315.75","18320.00","18305.40","18318.00","38650.00"
"Wed May 10 2023 12:15:00 GMT+0530 (India Standard Time)","18318.00","18326.85","18312.70","18324.05","53550.00"
"Wed May 10 2023 12:25:00 GMT+0530 (India Standard Time)","18324.40","18329.30","18315.00","18320.00","45600.00"
"Wed May 10 2023 12:35:00 GMT+0530 (India Standard Time)","18320.00","18328.95","18313.30","18326.00","38250.00"
"Wed May 10 2023 12:45:00 GMT+0530 (India Standard Time)","18326.00","18333.00","18321.00","18331.55","61500.00"
"Wed May 10 2023 12:55:00 GMT+0530 (India Standard Time)","18331.55","18334.55","18317.00","18327.50","65650.00"
"Wed May 10 2023 13:05:00 GMT+0530 (India Standard Time)","18327.50","18329.80","18315.10","18326.45","44300.00"
"Wed May 10 2023 13:15:00 GMT+0530 (India Standard Time)","18327.05","18330.00","18295.60","18296.65","109650.00"
"Wed May 10 2023 13:25:00 GMT+0530 (India Standard Time)","18296.65","18298.45","18280.00","18285.65","160500.00"
"Wed May 10 2023 13:35:00 GMT+0530 (India Standard Time)","18285.95","18300.90","18275.00","18296.10","147900.00"
"Wed May 10 2023 13:45:00 GMT+0530 (India Standard Time)","18297.65","18306.00","18288.10","18306.00","41650.00"
"Wed May 10 2023 13:55:00 GMT+0530 (India Standard Time)","18306.00","18322.95","18306.00","18315.30","96500.00"
"Wed May 10 2023 14:05:00 GMT+0530 (India Standard Time)","18315.30","18328.00","18311.90","18327.95","67700.00"
"Wed May 10 2023 14:15:00 GMT+0530 (India Standard Time)","18327.95","18341.75","18326.00","18339.00","152300.00"
"Wed May 10 2023 14:25:00 GMT+0530 (India Standard Time)","18338.30","18339.00","18315.55","18318.85","62150.00"
"Wed May 10 2023 14:35:00 GMT+0530 (India Standard Time)","18318.75","18327.80","18311.05","18319.10","43450.00"
"Wed May 10 2023 14:45:00 GMT+0530 (India Standard Time)","18319.75","18322.40","18305.05","18313.55","57100.00"
"Wed May 10 2023 14:55:00 GMT+0530 (India Standard Time)","18313.55","18350.05","18313.15","18350.00","193200.00"
"Wed May 10 2023 15:05:00 GMT+0530 (India Standard Time)","18351.55","18358.15","18344.90","18345.20","252900.00"
"Wed May 10 2023 15:15:00 GMT+0530 (India Standard Time)","18345.25","18350.00","18342.55","18346.00","181500.00"
"Wed May 10 2023 15:25:00 GMT+0530 (India Standard Time)","18346.00","18347.40","18338.00","18343.00","175450.00"
"Thu May 11 2023 09:15:00 GMT+0530 (India Standard Time)","18375.10","18389.95","18347.05","18356.00","487850.00"
"Thu May 11 2023 09:25:00 GMT+0530 (India Standard Time)","18352.50","18364.95","18340.00","18355.80","195400.00"
"Thu May 11 2023 09:35:00 GMT+0530 (India Standard Time)","18353.90","18360.00","18322.10","18347.45","199700.00"
"Thu May 11 2023 09:45:00 GMT+0530 (India Standard Time)","18345.90","18358.10","18320.50","18340.00","195050.00"
"Thu May 11 2023 09:55:00 GMT+0530 (India Standard Time)","18340.00","18352.90","18330.45","18340.20","144050.00"
"Thu May 11 2023 10:05:00 GMT+0530 (India Standard Time)","18340.70","18364.70","18339.75","18357.25","152500.00"
"Thu May 11 2023 10:15:00 GMT+0530 (India Standard Time)","18359.80","18364.00","18346.75","18361.50","123450.00"
"Thu May 11 2023 10:25:00 GMT+0530 (India Standard Time)","18360.65","18370.00","18354.15","18365.30","116250.00"
"Thu May 11 2023 10:35:00 GMT+0530 (India Standard Time)","18365.30","18377.60","18365.30","18372.95","99850.00"
"Thu May 11 2023 10:45:00 GMT+0530 (India Standard Time)","18372.35","18380.00","18370.25","18375.30","79500.00"
"Thu May 11 2023 10:55:00 GMT+0530 (India Standard Time)","18376.50","18380.00","18358.00","18362.00","77500.00"
"Thu May 11 2023 11:05:00 GMT+0530 (India Standard Time)","18362.00","18370.00","18356.75","18365.00","63350.00"
"Thu May 11 2023 11:15:00 GMT+0530 (India Standard Time)","18365.00","18374.85","18360.25","18367.65","32500.00"
"Thu May 11 2023 11:25:00 GMT+0530 (India Standard Time)","18367.65","18371.15","18359.00","18360.40","25650.00"
"Thu May 11 2023 11:35:00 GMT+0530 (India Standard Time)","18361.00","18367.00","18346.00","18359.95","67300.00"
"Thu May 11 2023 11:45:00 GMT+0530 (India Standard Time)","18359.95","18360.00","18333.05","18341.95","103250.00"
"Thu May 11 2023 11:55:00 GMT+0530 (India Standard Time)","18341.95","18348.00","18329.80","18338.10","98950.00"
"Thu May 11 2023 12:05:00 GMT+0530 (India Standard Time)","18338.10","18345.00","18333.95","18338.65","59450.00"
"Thu May 11 2023 12:15:00 GMT+0530 (India Standard Time)","18336.40","18357.00","18336.05","18350.10","48850.00"
"Thu May 11 2023 12:25:00 GMT+0530 (India Standard Time)","18350.10","18363.20","18350.10","18359.90","42050.00"
"Thu May 11 2023 12:35:00 GMT+0530 (India Standard Time)","18359.90","18362.00","18340.35","18344.00","41450.00"
"Thu May 11 2023 12:45:00 GMT+0530 (India Standard Time)","18344.60","18352.90","18339.00","18349.00","58850.00"
"Thu May 11 2023 12:55:00 GMT+0530 (India Standard Time)","18349.05","18369.35","18348.40","18365.50","63300.00"
"Thu May 11 2023 13:05:00 GMT+0530 (India Standard Time)","18363.95","18374.50","18362.20","18363.50","90600.00"
"Thu May 11 2023 13:15:00 GMT+0530 (India Standard Time)","18363.50","18371.00","18354.50","18356.00","68650.00"
"Thu May 11 2023 13:25:00 GMT+0530 (India Standard Time)","18355.45","18366.95","18355.40","18361.15","62200.00"
"Thu May 11 2023 13:35:00 GMT+0530 (India Standard Time)","18361.15","18374.00","18359.50","18363.45","54400.00"
"Thu May 11 2023 13:45:00 GMT+0530 (India Standard Time)","18363.45","18368.30","18350.00","18360.00","44200.00"
"Thu May 11 2023 13:55:00 GMT+0530 (India Standard Time)","18360.00","18366.95","18352.65","18362.50","37600.00"
"Thu May 11 2023 14:05:00 GMT+0530 (India Standard Time)","18362.50","18365.00","18355.00","18362.65","48350.00"
"Thu May 11 2023 14:15:00 GMT+0530 (India Standard Time)","18362.65","18387.85","18360.50","18380.70","177900.00"
"Thu May 11 2023 14:25:00 GMT+0530 (India Standard Time)","18383.00","18385.00","18347.30","18358.95","139050.00"
"Thu May 11 2023 14:35:00 GMT+0530 (India Standard Time)","18361.45","18367.55","18351.10","18360.00","114900.00"
"Thu May 11 2023 14:45:00 GMT+0530 (India Standard Time)","18360.00","18360.00","18330.00","18336.85","164650.00"
"Thu May 11 2023 14:55:00 GMT+0530 (India Standard Time)","18336.15","18346.00","18316.00","18337.25","262450.00"
"Thu May 11 2023 15:05:00 GMT+0530 (India Standard Time)","18336.25","18349.30","18332.40","18343.80","122400.00"
"Thu May 11 2023 15:15:00 GMT+0530 (India Standard Time)","18345.90","18370.00","18335.25","18360.10","718000.00"
"Thu May 11 2023 15:25:00 GMT+0530 (India Standard Time)","18361.60","18363.00","18355.50","18356.10","131850.00"
"Fri May 12 2023 09:15:00 GMT+0530 (India Standard Time)","18298.95","18299.00","18251.00","18254.60","654000.00"
"Fri May 12 2023 09:25:00 GMT+0530 (India Standard Time)","18251.10","18271.00","18223.00","18235.00","637600.00"
"Fri May 12 2023 09:35:00 GMT+0530 (India Standard Time)","18234.00","18242.00","18225.90","18229.75","320000.00"
"Fri May 12 2023 09:45:00 GMT+0530 (India Standard Time)","18229.00","18249.00","18216.70","18248.00","330100.00"
"Fri May 12 2023 09:55:00 GMT+0530 (India Standard Time)","18249.45","18274.00","18247.85","18266.25","246100.00"
"Fri May 12 2023 10:05:00 GMT+0530 (India Standard Time)","18267.15","18278.35","18261.15","18269.00","100750.00"
"Fri May 12 2023 10:15:00 GMT+0530 (India Standard Time)","18271.95","18292.95","18260.00","18281.30","207050.00"
"Fri May 12 2023 10:25:00 GMT+0530 (India Standard Time)","18279.90","18296.65","18275.75","18296.65","83400.00"
"Fri May 12 2023 10:35:00 GMT+0530 (India Standard Time)","18294.20","18300.00","18289.50","18294.25","118400.00"
"Fri May 12 2023 10:45:00 GMT+0530 (India Standard Time)","18294.25","18305.15","18284.40","18297.25","137850.00"
"Fri May 12 2023 10:55:00 GMT+0530 (India Standard Time)","18297.25","18310.00","18292.30","18302.00","108700.00"
"Fri May 12 2023 11:05:00 GMT+0530 (India Standard Time)","18302.00","18307.05","18293.60","18302.60","68950.00"
"Fri May 12 2023 11:15:00 GMT+0530 (India Standard Time)","18302.60","18306.00","18285.00","18287.10","97950.00"
"Fri May 12 2023 11:25:00 GMT+0530 (India Standard Time)","18286.45","18294.90","18277.20","18290.70","117550.00"
"Fri May 12 2023 11:35:00 GMT+0530 (India Standard Time)","18290.50","18301.60","18287.60","18291.10","63050.00"
"Fri May 12 2023 11:45:00 GMT+0530 (India Standard Time)","18291.10","18303.15","18291.00","18303.15","48500.00"
"Fri May 12 2023 11:55:00 GMT+0530 (India Standard Time)","18303.15","18306.05","18294.00","18294.75","39750.00"
"Fri May 12 2023 12:05:00 GMT+0530 (India Standard Time)","18294.50","18300.00","18291.55","18296.60","36250.00"
"Fri May 12 2023 12:15:00 GMT+0530 (India Standard Time)","18296.60","18306.00","18293.35","18304.85","49600.00"
"Fri May 12 2023 12:25:00 GMT+0530 (India Standard Time)","18305.40","18323.90","18304.15","18316.15","206100.00"
"Fri May 12 2023 12:35:00 GMT+0530 (India Standard Time)","18316.00","18324.40","18306.00","18315.30","83050.00"
"Fri May 12 2023 12:45:00 GMT+0530 (India Standard Time)","18315.00","18324.00","18312.35","18320.20","93200.00"
"Fri May 12 2023 12:55:00 GMT+0530 (India Standard Time)","18320.20","18338.00","18318.80","18324.50","138650.00"
"Fri May 12 2023 13:05:00 GMT+0530 (India Standard Time)","18324.50","18340.00","18320.15","18327.55","145200.00"
"Fri May 12 2023 13:15:00 GMT+0530 (India Standard Time)","18328.05","18342.75","18323.60","18336.00","157100.00"
"Fri May 12 2023 13:25:00 GMT+0530 (India Standard Time)","18336.00","18338.05","18320.20","18325.00","72100.00"
"Fri May 12 2023 13:35:00 GMT+0530 (India Standard Time)","18325.00","18347.00","18323.00","18337.65","114050.00"
"Fri May 12 2023 13:45:00 GMT+0530 (India Standard Time)","18338.00","18358.80","18334.20","18355.50","193100.00"
"Fri May 12 2023 13:55:00 GMT+0530 (India Standard Time)","18355.10","18365.00","18348.10","18362.00","136550.00"
"Fri May 12 2023 14:05:00 GMT+0530 (India Standard Time)","18362.00","18363.60","18351.65","18353.40","91100.00"
"Fri May 12 2023 14:15:00 GMT+0530 (India Standard Time)","18353.80","18355.00","18343.05","18350.85","69500.00"
"Fri May 12 2023 14:25:00 GMT+0530 (India Standard Time)","18350.85","18359.95","18330.45","18334.85","113700.00"
"Fri May 12 2023 14:35:00 GMT+0530 (India Standard Time)","18334.85","18360.00","18332.00","18351.20","102750.00"
"Fri May 12 2023 14:45:00 GMT+0530 (India Standard Time)","18353.55","18354.90","18341.00","18345.95","109500.00"
"Fri May 12 2023 14:55:00 GMT+0530 (India Standard Time)","18348.15","18355.00","18325.25","18332.50","145850.00"
"Fri May 12 2023 15:05:00 GMT+0530 (India Standard Time)","18332.65","18339.50","18326.00","18328.00","112050.00"
"Fri May 12 2023 15:15:00 GMT+0530 (India Standard Time)","18327.60","18336.10","18327.05","18335.00","180400.00"
"Fri May 12 2023 15:25:00 GMT+0530 (India Standard Time)","18334.55","18337.45","18331.05","18334.00","215400.00"
"Mon May 15 2023 09:15:00 GMT+0530 (India Standard Time)","18300.00","18369.90","18292.30","18354.75","480000.00"
"Mon May 15 2023 09:25:00 GMT+0530 (India Standard Time)","18354.75","18359.45","18337.20","18340.35","222450.00"
"Mon May 15 2023 09:35:00 GMT+0530 (India Standard Time)","18340.35","18380.00","18340.00","18379.00","354000.00"
"Mon May 15 2023 09:45:00 GMT+0530 (India Standard Time)","18380.00","18387.70","18379.00","18387.70","226350.00"
"Mon May 15 2023 09:55:00 GMT+0530 (India Standard Time)","18387.40","18399.80","18380.35","18399.80","265450.00"
"Mon May 15 2023 10:05:00 GMT+0530 (India Standard Time)","18400.00","18403.75","18391.10","18400.00","133450.00"
"Mon May 15 2023 10:15:00 GMT+0530 (India Standard Time)","18399.05","18407.45","18390.10","18391.80","113300.00"
"Mon May 15 2023 10:25:00 GMT+0530 (India Standard Time)","18391.80","18400.00","18391.15","18396.00","38950.00"
"Mon May 15 2023 10:35:00 GMT+0530 (India Standard Time)","18395.00","18410.00","18393.75","18405.55","71050.00"
"Mon May 15 2023 10:45:00 GMT+0530 (India Standard Time)","18406.00","18410.00","18390.10","18392.40","80650.00"
"Mon May 15 2023 10:55:00 GMT+0530 (India Standard Time)","18392.40","18408.95","18390.10","18403.45","88200.00"
"Mon May 15 2023 11:05:00 GMT+0530 (India Standard Time)","18405.20","18420.15","18403.45","18417.50","113200.00"
"Mon May 15 2023 11:15:00 GMT+0530 (India Standard Time)","18417.50","18433.00","18416.25","18431.95","119750.00"
"Mon May 15 2023 11:25:00 GMT+0530 (India Standard Time)","18431.95","18439.95","18431.00","18439.35","109850.00"
"Mon May 15 2023 11:35:00 GMT+0530 (India Standard Time)","18437.60","18438.75","18427.80","18433.10","99700.00"
"Mon May 15 2023 11:45:00 GMT+0530 (India Standard Time)","18433.40","18439.95","18430.20","18433.70","79100.00"
"Mon May 15 2023 11:55:00 GMT+0530 (India Standard Time)","18433.70","18435.00","18423.00","18429.80","78450.00"
"Mon May 15 2023 12:05:00 GMT+0530 (India Standard Time)","18430.00","18440.00","18429.80","18436.40","60250.00"
"Mon May 15 2023 12:15:00 GMT+0530 (India Standard Time)","18437.00","18444.95","18431.60","18441.70","83000.00"
"Mon May 15 2023 12:25:00 GMT+0530 (India Standard Time)","18441.70","18444.50","18436.00","18437.05","56100.00"
"Mon May 15 2023 12:35:00 GMT+0530 (India Standard Time)","18438.00","18451.00","18434.30","18450.00","102850.00"
"Mon May 15 2023 12:45:00 GMT+0530 (India Standard Time)","18450.90","18459.00","18448.30","18449.85","85800.00"
"Mon May 15 2023 12:55:00 GMT+0530 (India Standard Time)","18450.00","18458.00","18448.30","18455.70","51350.00"
"Mon May 15 2023 13:05:00 GMT+0530 (India Standard Time)","18455.70","18457.70","18446.20","18450.25","49400.00"
"Mon May 15 2023 13:15:00 GMT+0530 (India Standard Time)","18450.00","18459.20","18448.00","18457.80","52500.00"
"Mon May 15 2023 13:25:00 GMT+0530 (India Standard Time)","18457.80","18458.70","18448.55","18449.10","64750.00"
"Mon May 15 2023 13:35:00 GMT+0530 (India Standard Time)","18449.35","18465.85","18448.75","18465.35","86800.00"
"Mon May 15 2023 13:45:00 GMT+0530 (India Standard Time)","18465.35","18468.30","18462.00","18464.10","57350.00"
"Mon May 15 2023 13:55:00 GMT+0530 (India Standard Time)","18463.65","18466.60","18455.50","18459.00","69150.00"
"Mon May 15 2023 14:05:00 GMT+0530 (India Standard Time)","18459.00","18471.75","18457.50","18470.55","85750.00"
"Mon May 15 2023 14:15:00 GMT+0530 (India Standard Time)","18470.55","18473.05","18456.05","18459.40","97200.00"
"Mon May 15 2023 14:25:00 GMT+0530 (India Standard Time)","18460.00","18464.40","18438.35","18452.00","183550.00"
"Mon May 15 2023 14:35:00 GMT+0530 (India Standard Time)","18450.15","18458.00","18443.50","18447.25","82800.00"
"Mon May 15 2023 14:45:00 GMT+0530 (India Standard Time)","18447.25","18455.20","18446.20","18451.00","59100.00"
"Mon May 15 2023 14:55:00 GMT+0530 (India Standard Time)","18451.15","18464.85","18418.00","18418.00","279500.00"
"Mon May 15 2023 15:05:00 GMT+0530 (India Standard Time)","18418.00","18432.00","18405.10","18407.00","306650.00"
"Mon May 15 2023 15:15:00 GMT+0530 (India Standard Time)","18405.10","18419.55","18403.90","18410.10","239650.00"
"Mon May 15 2023 15:25:00 GMT+0530 (India Standard Time)","18409.75","18412.85","18406.70","18411.35","207550.00"
"Tue May 16 2023 09:15:00 GMT+0530 (India Standard Time)","18439.00","18444.85","18402.00","18403.00","368800.00"
"Tue May 16 2023 09:25:00 GMT+0530 (India Standard Time)","18403.00","18425.65","18389.25","18395.40","265000.00"
"Tue May 16 2023 09:35:00 GMT+0530 (India Standard Time)","18395.50","18430.00","18390.10","18425.15","143150.00"
"Tue May 16 2023 09:45:00 GMT+0530 (India Standard Time)","18424.40","18441.95","18422.70","18432.10","126350.00"
"Tue May 16 2023 09:55:00 GMT+0530 (India Standard Time)","18432.35","18439.90","18423.05","18438.10","70200.00"
"Tue May 16 2023 10:05:00 GMT+0530 (India Standard Time)","18438.10","18445.50","18431.25","18434.00","92900.00"
"Tue May 16 2023 10:15:00 GMT+0530 (India Standard Time)","18434.00","18440.00","18406.30","18416.30","95950.00"
"Tue May 16 2023 10:25:00 GMT+0530 (India Standard Time)","18416.30","18420.00","18400.05","18403.05","111500.00"
"Tue May 16 2023 10:35:00 GMT+0530 (India Standard Time)","18401.00","18417.20","18391.10","18414.85","116500.00"
"Tue May 16 2023 10:45:00 GMT+0530 (India Standard Time)","18414.85","18415.70","18403.35","18414.85","39400.00"
"Tue May 16 2023 10:55:00 GMT+0530 (India Standard Time)","18414.85","18422.60","18407.55","18415.85","46500.00"
"Tue May 16 2023 11:05:00 GMT+0530 (India Standard Time)","18415.85","18420.00","18401.45","18408.80","40450.00"
"Tue May 16 2023 11:15:00 GMT+0530 (India Standard Time)","18408.80","18408.95","18384.10","18384.20","113600.00"
"Tue May 16 2023 11:25:00 GMT+0530 (India Standard Time)","18384.20","18398.95","18377.00","18385.55","143750.00"
"Tue May 16 2023 11:35:00 GMT+0530 (India Standard Time)","18385.55","18388.35","18370.05","18387.00","128300.00"
"Tue May 16 2023 11:45:00 GMT+0530 (India Standard Time)","18385.80","18396.75","18385.00","18394.95","75750.00"
"Tue May 16 2023 11:55:00 GMT+0530 (India Standard Time)","18394.95","18396.00","18382.15","18391.00","39850.00"
"Tue May 16 2023 12:05:00 GMT+0530 (India Standard Time)","18390.70","18396.00","18384.55","18389.25","29500.00"
"Tue May 16 2023 12:15:00 GMT+0530 (India Standard Time)","18389.25","18398.75","18387.60","18396.00","25350.00"
"Tue May 16 2023 12:25:00 GMT+0530 (India Standard Time)","18396.00","18404.10","18376.25","18385.70","87150.00"
"Tue May 16 2023 12:35:00 GMT+0530 (India Standard Time)","18385.70","18409.45","18376.70","18405.90","86100.00"
"Tue May 16 2023 12:45:00 GMT+0530 (India Standard Time)","18407.00","18409.00","18387.00","18390.05","95650.00"
"Tue May 16 2023 12:55:00 GMT+0530 (India Standard Time)","18390.05","18402.00","18385.00","18401.50","91350.00"
"Tue May 16 2023 13:05:00 GMT+0530 (India Standard Time)","18402.00","18407.85","18396.00","18402.65","54150.00"
"Tue May 16 2023 13:15:00 GMT+0530 (India Standard Time)","18402.50","18404.35","18393.10","18397.00","83650.00"
"Tue May 16 2023 13:25:00 GMT+0530 (India Standard Time)","18397.50","18405.10","18394.35","18404.00","38050.00"
"Tue May 16 2023 13:35:00 GMT+0530 (India Standard Time)","18404.00","18409.00","18388.25","18395.05","68200.00"
"Tue May 16 2023 13:45:00 GMT+0530 (India Standard Time)","18395.05","18408.40","18395.00","18407.35","42800.00"
"Tue May 16 2023 13:55:00 GMT+0530 (India Standard Time)","18407.35","18414.00","18396.10","18403.00","66250.00"
"Tue May 16 2023 14:05:00 GMT+0530 (India Standard Time)","18403.15","18403.25","18368.05","18375.00","147350.00"
"Tue May 16 2023 14:15:00 GMT+0530 (India Standard Time)","18373.65","18383.60","18364.90","18379.55","131350.00"
"Tue May 16 2023 14:25:00 GMT+0530 (India Standard Time)","18379.55","18390.80","18377.10","18381.40","73000.00"
"Tue May 16 2023 14:35:00 GMT+0530 (India Standard Time)","18381.40","18386.65","18376.25","18380.20","51400.00"
"Tue May 16 2023 14:45:00 GMT+0530 (India Standard Time)","18380.20","18384.10","18357.05","18357.65","215300.00"
"Tue May 16 2023 14:55:00 GMT+0530 (India Standard Time)","18359.55","18368.00","18340.00","18344.00","368700.00"
"Tue May 16 2023 15:05:00 GMT+0530 (India Standard Time)","18344.00","18344.40","18317.50","18322.05","405800.00"
"Tue May 16 2023 15:15:00 GMT+0530 (India Standard Time)","18321.75","18329.85","18312.00","18317.00","385250.00"
"Tue May 16 2023 15:25:00 GMT+0530 (India Standard Time)","18319.90","18328.75","18317.00","18325.60","156800.00"
"Wed May 17 2023 09:15:00 GMT+0530 (India Standard Time)","18315.60","18320.40","18286.45","18295.00","333250.00"
"Wed May 17 2023 09:25:00 GMT+0530 (India Standard Time)","18294.30","18319.00","18286.20","18296.00","197750.00"
"Wed May 17 2023 09:35:00 GMT+0530 (India Standard Time)","18293.75","18301.75","18282.50","18295.35","134050.00"
"Wed May 17 2023 09:45:00 GMT+0530 (India Standard Time)","18292.05","18313.00","18290.00","18306.00","182100.00"
"Wed May 17 2023 09:55:00 GMT+0530 (India Standard Time)","18306.00","18311.90","18285.65","18305.65","93150.00"
"Wed May 17 2023 10:05:00 GMT+0530 (India Standard Time)","18305.65","18313.90","18300.00","18308.45","69000.00"
"Wed May 17 2023 10:15:00 GMT+0530 (India Standard Time)","18309.30","18310.20","18275.85","18281.90","131700.00"
"Wed May 17 2023 10:25:00 GMT+0530 (India Standard Time)","18280.00","18282.50","18270.65","18278.00","213050.00"
"Wed May 17 2023 10:35:00 GMT+0530 (India Standard Time)","18277.95","18279.00","18261.10","18262.00","174150.00"
"Wed May 17 2023 10:45:00 GMT+0530 (India Standard Time)","18262.50","18264.30","18252.05","18253.05","182650.00"
"Wed May 17 2023 10:55:00 GMT+0530 (India Standard Time)","18253.10","18262.00","18241.60","18249.90","171900.00"
"Wed May 17 2023 11:05:00 GMT+0530 (India Standard Time)","18249.85","18270.20","18248.45","18267.90","1402850.00"
"Wed May 17 2023 11:15:00 GMT+0530 (India Standard Time)","18267.05","18269.55","18249.05","18251.00","75800.00"
"Wed May 17 2023 11:25:00 GMT+0530 (India Standard Time)","18251.00","18252.10","18235.05","18235.15","133000.00"
"Wed May 17 2023 11:35:00 GMT+0530 (India Standard Time)","18233.85","18237.35","18209.60","18210.95","509050.00"
"Wed May 17 2023 11:45:00 GMT+0530 (India Standard Time)","18211.05","18218.75","18187.00","18187.00","346600.00"
"Wed May 17 2023 11:55:00 GMT+0530 (India Standard Time)","18188.20","18191.85","18166.50","18176.40","330500.00"
"Wed May 17 2023 12:05:00 GMT+0530 (India Standard Time)","18175.00","18194.65","18169.00","18186.95","197050.00"
"Wed May 17 2023 12:15:00 GMT+0530 (India Standard Time)","18186.55","18195.50","18177.10","18193.45","117250.00"
"Wed May 17 2023 12:25:00 GMT+0530 (India Standard Time)","18193.45","18196.00","18183.00","18196.00","99200.00"
"Wed May 17 2023 12:35:00 GMT+0530 (India Standard Time)","18198.00","18205.30","18193.05","18200.90","144550.00"
"Wed May 17 2023 12:45:00 GMT+0530 (India Standard Time)","18201.00","18204.40","18182.00","18184.05","121400.00"
"Wed May 17 2023 12:55:00 GMT+0530 (India Standard Time)","18183.30","18184.95","18168.25","18170.05","135350.00"
"Wed May 17 2023 13:05:00 GMT+0530 (India Standard Time)","18170.05","18184.35","18168.05","18170.20","90400.00"
"Wed May 17 2023 13:15:00 GMT+0530 (India Standard Time)","18170.00","18181.35","18157.75","18169.30","148650.00"
"Wed May 17 2023 13:25:00 GMT+0530 (India Standard Time)","18168.40","18170.20","18160.70","18162.00","108300.00"
"Wed May 17 2023 13:35:00 GMT+0530 (India Standard Time)","18161.25","18176.05","18160.50","18174.20","119900.00"
"Wed May 17 2023 13:45:00 GMT+0530 (India Standard Time)","18174.10","18190.60","18171.05","18186.70","117900.00"
"Wed May 17 2023 13:55:00 GMT+0530 (India Standard Time)","18186.70","18192.60","18182.00","18186.00","90200.00"
"Wed May 17 2023 14:05:00 GMT+0530 (India Standard Time)","18186.00","18186.15","18166.95","18178.00","96800.00"
"Wed May 17 2023 14:15:00 GMT+0530 (India Standard Time)","18178.00","18189.90","18175.00","18182.25","79700.00"
"Wed May 17 2023 14:25:00 GMT+0530 (India Standard Time)","18182.25","18201.00","18177.15","18195.40","128650.00"
"Wed May 17 2023 14:35:00 GMT+0530 (India Standard Time)","18196.15","18211.65","18188.45","18210.15","121800.00"
"Wed May 17 2023 14:45:00 GMT+0530 (India Standard Time)","18211.65","18218.00","18197.25","18198.65","237650.00"
"Wed May 17 2023 14:55:00 GMT+0530 (India Standard Time)","18198.65","18213.00","18193.00","18208.40","136900.00"
"Wed May 17 2023 15:05:00 GMT+0530 (India Standard Time)","18208.85","18221.00","18205.00","18220.00","134950.00"
"Wed May 17 2023 15:15:00 GMT+0530 (India Standard Time)","18220.00","18232.70","18220.00","18225.30","312950.00"
"Wed May 17 2023 15:25:00 GMT+0530 (India Standard Time)","18225.05","18233.50","18224.60","18231.95","231800.00"